10.181
37.159
17.959
21.194
17.153
20.773
24.637
26.146
15.858
11.780
13.143
14.531
35.714
12.840
20.334
24.142
7.645
15.865
17.261
19.740
16.722
10.013
17.878
8.540
22.796
13.114
17.348
93.367
14.053
19.367
19.973
13.554
14.065
20.204
11.693
19.104
10.047
19.648
51.107
20.158
20.683
13.575
15.043
8.569
9.336
13.776
18.634
15.160
31.847
9.407
14.812
13.324
20.487
28.795
9.431
28.594
12.249
10.276
7.930
117.845
12.003
5.555
5.790
