17.816
30.966
14.966
2.119
42.882
12.464
24.637
15.688
27.752
27.487
52.574
32.696
11.905
44.939
16.945
16.094
20.387
21.153
23.015
24.675
11.148
20.027
8.939
17.079
36.474
44.588
17.348
87.532
19.674
27.668
14.980
27.108
21.097
25.977
23.386
19.104
90.422
14.034
69.692
25.197
33.609
27.149
15.043
42.845
9.336
48.215
23.292
15.160
45.496
40.765
9.875
15.545
13.658
26.396
15.718
38.125
31.847
20.551
7.930
84.175
12.003
13.886
8.685
