1.018070755917536196e+01
1.979871308364956306e+01
1.795869500149655806e+01
1.806140878988561127e+01
1.715265866209262313e+01
2.077274615704196137e+01
2.463728442376129024e+01
2.614606937423740618e+01
1.921844971172325600e+01
1.850481125092524337e+01
1.738374619730551984e+01
1.623728079670924629e+01
3.571428571428571530e+01
1.519500253250042121e+01
1.843884449907805489e+01
2.414163090128755229e+01
7.645259938837920544e+00
1.586462189317821192e+01
9.115770282588878004e+00
1.974008883039973838e+01
1.672240802675585414e+01
1.001335113484646300e+01
1.787842669845053578e+01
8.539709649871904062e+00
1.291100017214666806e+01
1.837234621665759349e+01
1.734772552043176574e+01
3.963011889035666968e+01
1.405283867341202964e+01
1.936733376371852700e+01
1.997336884154460890e+01
1.802343045959747769e+01
1.406469760900140642e+01
1.660057179747302314e+01
1.469867711905928509e+01
1.910422415623009940e+01
2.692998204667863504e+01
1.964820359281436879e+01
3.321590337191747011e+01
2.015790357802788435e+01
2.660432118671396395e+01
1.357466063348416263e+01
1.504262075881664806e+01
8.568980291345329903e+00
9.336099585062239470e+00
1.724303094166107897e+01
1.863354037267080798e+01
1.516044807546534301e+01
1.847778266608007058e+01
1.665895418787598459e+01
1.481237656352863752e+01
1.511791977423906452e+01
2.048713862963806065e+01
1.945984196249557385e+01
9.430996541967935798e+00
1.863519389475552401e+01
1.194624191139870817e+01
1.481969372632965509e+01
7.930214115781126338e+00
6.072874493927125172e+01
1.200342955130037126e+01
5.554526939455656454e+00
5.789829200038599133e+00
