11.787
4.844
10.023
14.155
3.498
7.221
3.653
5.737
7.567
7.640
4.565
8.258
2.520
4.673
8.852
3.728
11.772
5.673
5.214
6.079
5.382
8.988
3.356
7.026
6.580
11.438
10.376
5.141
10.674
10.843
6.008
6.640
4.266
10.394
7.697
4.711
2.986
10.688
6.457
5.953
11.604
2.210
5.983
3.501
9.640
8.711
6.440
11.873
6.594
9.567
6.076
27.019
4.393
12.502
9.543
6.295
12.246
5.839
3.783
1.782
17.495
10.802
10.363
